graph wizard parameter,value,visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,X 0,X Err. 0,X Lower 0,X Upper 0,Y 0,Y Err. 0,Y Lower 0,Y Upper 0,BGRA 0,X 1,X Err. 1,X Lower 1,X Upper 1,Y 1,Y Err. 1,Y Lower 1,Y Upper 1,BGRA 1,X 2,X Err. 2,X Lower 2,X Upper 2,Y 2,Y Err. 2,Y Lower 2,Y Upper 2,BGRA 2,X 3,X Err. 3,X Lower 3,X Upper 3,Y 3,Y Err. 3,Y Lower 3,Y Upper 3,BGRA 3,X 4,X Err. 4,X Lower 4,X Upper 4,Y 4,Y Err. 4,Y Lower 4,Y Upper 4,BGRA 4,X 5,X Err. 5,X Lower 5,X Upper 5,Y 5,Y Err. 5,Y Lower 5,Y Upper 5,BGRA 5,X 6,X Err. 6,X Lower 6,X Upper 6,Y 6,Y Err. 6,Y Lower 6,Y Upper 6,BGRA 6,X 7,X Err. 7,X Lower 7,X Upper 7,Y 7,Y Err. 7,Y Lower 7,Y Upper 7,BGRA 7,X 8,X Err. 8,X Lower 8,X Upper 8,Y 8,Y Err. 8,Y Lower 8,Y Upper 8,BGRA 8,X 9,X Err. 9,X Lower 9,X Upper 9,Y 9,Y Err. 9,Y Lower 9,Y Upper 9,BGRA 9,X 10,X Err. 10,X Lower 10,X Upper 10,Y 10,Y Err. 10,Y Lower 10,Y Upper 10,BGRA 10,X 11,X Err. 11,X Lower 11,X Upper 11,Y 11,Y Err. 11,Y Lower 11,Y Upper 11,BGRA 11,X 12,X Err. 12,X Lower 12,X Upper 12,Y 12,Y Err. 12,Y Lower 12,Y Upper 12,BGRA 12
plot_type,Line and Scatter Plot,xlabel,XLABEL HERE,0.0,0.0,,,,,0.0,,,,0.1764052345967664,0.2,,,0.0,0.0,,,,0.9236109024610816,0.22000000000000003,,,255.0,0.0,,,,2.528001730882759,0.24,,,128.0,0.0,,,,3.976341023067827,0.26,,,192.0,0.0,,,,4.6001187016459095,0.27999999999999997,,,20.0,0.0,,,,3.663586902765207,0.30000000000000004,,,50.0,0.0,,,,1.0090238646961847,0.32000000000000006,,,20.0,0.0,,,,-2.300181282709499,0.3400000000000001,,,255.0,0.0,,,,-6.774502741999191,0.36000000000000004,,,200.0,0.0,,,,-10.163467415431665,0.38,,,200.0,0.0,,,,-8.497412022603886,0.4,,,100.0,0.0,,,,-9.07525327503517,0.42000000000000004,,,50.0,0.0,,,,-4.766110611403196,0.44000000000000006,,,0.0
plot_style_type,Simple Error Bars,xmm,40,5.0,5.0,,,,,0.5263157894736842,,,,0.5423668754402349,0.2,,,0.0,0.5263157894736842,,,,1.7485682206068884,0.22000000000000003,,,255.0,0.5263157894736842,,,,2.649455113809058,0.24,,,128.0,0.5263157894736842,,,,3.9907880745870674,0.26,,,128.0,0.5263157894736842,,,,2.9225859310190065,0.27999999999999997,,,180.0,0.5263157894736842,,,,0.22021190586706457,0.30000000000000004,,,70.0,0.5263157894736842,,,,-1.9489363175555825,0.32000000000000006,,,160.0,0.5263157894736842,,,,-5.800956169895668,0.3400000000000001,,,50.0,0.5263157894736842,,,,-10.60550083879344,0.36000000000000004,,,150.0,0.5263157894736842,,,,-10.07902631573306,0.38,,,200.0,0.5263157894736842,,,,-6.188307431157504,0.4,,,0.0,0.5263157894736842,,,,-2.5146886824505637,0.42000000000000004,,,94.0,0.5263157894736842,,,,2.0558265448008113,0.44000000000000006,,,0.0
plot_data_type,XY Pair,xscale,linear,10.0,10.0,,,,,1.0526315789473684,,,,0.9666034164464434,0.2,,,0.0,1.0526315789473684,,,,2.165019487058502,0.22000000000000003,,,255.0,1.0526315789473684,,,,2.8521695008203527,0.24,,,128.0,1.0526315789473684,,,,1.5096334962981,0.26,,,0.0,1.0526315789473684,,,,0.1122994761180447,0.27999999999999997,,,20.0,1.0526315789473684,,,,-2.006108646945539,0.30000000000000004,,,255.0,1.0526315789473684,,,,-4.524079640881129,0.32000000000000006,,,230.0,1.0526315789473684,,,,-8.594433690668112,0.3400000000000001,,,200.0,1.0526315789473684,,,,-8.661744987947781,0.36000000000000004,,,255.0,1.0526315789473684,,,,-6.089017565779338,0.38,,,20.0,1.0526315789473684,,,,-2.9574506487326655,0.4,,,0.0,1.0526315789473684,,,,2.2844471044284127,0.42000000000000004,,,228.0,1.0526315789473684,,,,11.3929101931862,0.44000000000000006,,,128.0
plot_columns_per_plot,ColumnsPerPlot,xmin,0,15.0,15.0,,,,,1.5789473684210527,,,,1.224056100364275,0.2,,,1.0,1.5789473684210527,,,,1.7408018065491009,0.22000000000000003,,,1.0,1.5789473684210527,,,,1.2112483886126477,0.24,,,1.0,1.5789473684210527,,,,0.3711793251220729,0.26,,,1.0,1.5789473684210527,,,,-1.2902205876473356,0.27999999999999997,,,1.0,1.5789473684210527,,,,-4.606241089998206,0.30000000000000004,,,1.0,1.5789473684210527,,,,-6.177390766171514,0.32000000000000006,,,1.0,1.5789473684210527,,,,-9.007767096512673,0.3400000000000001,,,1.0,1.5789473684210527,,,,-6.383831136799246,0.36000000000000004,,,1.0,1.5789473684210527,,,,-1.855258982203823,0.38,,,1.0,1.5789473684210527,,,,2.98899837471384,0.4,,,1.0,1.5789473684210527,,,,9.691122896756234,0.42000000000000004,,,1.0,1.5789473684210527,,,,13.231311127906444,0.44000000000000006,,,1.0
plot_plot_columns_count_array,PlotColumnCountArray,xmax,21,20.0,20.0,,,,,2.1052631578947367,,,,1.0472961373892409,0.2,,,,2.1052631578947367,,,,0.8914687402584665,0.22000000000000003,,,,2.1052631578947367,,,,0.06531028960089608,0.24,,,,2.1052631578947367,,,,-0.9783718871575509,0.26,,,,2.1052631578947367,,,,-3.8601824534119378,0.27999999999999997,,,,2.1052631578947367,,,,-5.370025312765676,0.30000000000000004,,,,2.1052631578947367,,,,-6.216782269911322,0.32000000000000006,,,,2.1052631578947367,,,,-6.501771921991041,0.3400000000000001,,,,2.1052631578947367,,,,-3.3037067960839748,0.36000000000000004,,,,2.1052631578947367,,,,5.195843011034712,0.38,,,,2.1052631578947367,,,,8.342553228083073,0.4,,,,2.1052631578947367,,,,13.530346113344184,0.42000000000000004,,,,2.1052631578947367,,,,12.562929735606424,0.44000000000000006,,,
plot_data_source,Worksheet Columns,ylabel,YLABEL HERE,,,,,,,2.631578947368421,,,,0.3904614208788348,0.2,,,,2.631578947368421,,,,-0.0010407987119106094,0.22000000000000003,,,,2.631578947368421,,,,-1.7883157903050002,0.24,,,,2.631578947368421,,,,-3.573185568512069,0.26,,,,2.631578947368421,,,,-4.771330690363072,0.27999999999999997,,,,2.631578947368421,,,,-5.847807166103474,0.30000000000000004,,,,2.631578947368421,,,,-4.143792085121271,0.32000000000000006,,,,2.631578947368421,,,,-0.639413177856405,0.3400000000000001,,,,2.631578947368421,,,,2.6693278690932405,0.36000000000000004,,,,2.631578947368421,,,,8.429972679414448,0.38,,,,2.631578947368421,,,,10.721793181206959,0.4,,,,2.631578947368421,,,,9.980555207288676,0.42000000000000004,,,,2.631578947368421,,,,8.120421405479602,0.44000000000000006,,,
plot_polarunits,None,ymm,28.0,,,,,,,3.1578947368421053,,,,0.07870748055860385,0.2,,,,3.1578947368421053,,,,-0.9437800262651974,0.22000000000000003,,,,3.1578947368421053,,,,-2.5642666448584803,0.24,,,,3.1578947368421053,,,,-4.370045916806344,0.26,,,,3.1578947368421053,,,,-4.463885717157178,0.27999999999999997,,,,3.1578947368421053,,,,-4.486245148568311,0.30000000000000004,,,,3.1578947368421053,,,,-0.9291818317317235,0.32000000000000006,,,,3.1578947368421053,,,,2.8127167090919283,0.3400000000000001,,,,3.1578947368421053,,,,7.97672964837672,0.36000000000000004,,,,3.1578947368421053,,,,12.292527667039016,0.38,,,,3.1578947368421053,,,,9.021448818466226,0.4,,,,3.1578947368421053,,,,8.198680424611648,0.42000000000000004,,,,3.1578947368421053,,,,4.473619081956818,0.44000000000000006,,,
plot_anguleunits,Degrees,yscale,linear,,,,,,,3.6842105263157894,,,,-0.5315153203297982,0.2,,,,3.6842105263157894,,,,-1.6099966808008732,0.22000000000000003,,,,3.6842105263157894,,,,-3.0023295186954586,0.24,,,,3.6842105263157894,,,,-4.037935966130474,0.26,,,,3.6842105263157894,,,,-3.284216538872829,0.27999999999999997,,,,3.6842105263157894,,,,0.6505054606071484,0.30000000000000004,,,,3.6842105263157894,,,,2.891834512045191,0.32000000000000006,,,,3.6842105263157894,,,,6.363674839931401,0.3400000000000001,,,,3.6842105263157894,,,,9.25928777071317,0.36000000000000004,,,,3.6842105263157894,,,,10.479676702965081,0.38,,,,3.6842105263157894,,,,5.497028117184692,0.4,,,,3.6842105263157894,,,,3.649282210009137,0.42000000000000004,,,,3.6842105263157894,,,,-3.7837955615284056,0.44000000000000006,,,
plot_min_angle_row,0,ymin,0,,,,,,,4.2105263157894735,,,,-0.8870099162148941,0.2,,,,4.2105263157894735,,,,-1.9799489519957634,0.22000000000000003,,,,4.2105263157894735,,,,-2.603671369615688,0.24,,,,4.2105263157894735,,,,-1.9857224576754744,0.26,,,,4.2105263157894735,,,,-0.7438568465045166,0.27999999999999997,,,,4.2105263157894735,,,,2.3174811034835474,0.30000000000000004,,,,4.2105263157894735,,,,5.5556308973729625,0.32000000000000006,,,,4.2105263157894735,,,,8.154857906009592,0.3400000000000001,,,,4.2105263157894735,,,,8.870089824150053,0.36000000000000004,,,,4.2105263157894735,,,,4.440449098763715,0.38,,,,4.2105263157894735,,,,0.6453778854650265,0.4,,,,4.2105263157894735,,,,-2.9478064529085213,0.42000000000000004,,,,4.2105263157894735,,,,-9.644752448566075,0.44000000000000006,,,
plot_max_angle_row,360,ymax,21,,,,,,,4.7368421052631575,,,,-0.9586411870456448,0.2,,,,4.7368421052631575,,,,-1.9511851614141342,0.22000000000000003,,,,4.7368421052631575,,,,-1.4280520641345888,0.24,,,,4.7368421052631575,,,,-0.4559379114850087,0.26,,,,4.7368421052631575,,,,1.6705648294982915,0.27999999999999997,,,,4.7368421052631575,,,,4.6050208581034715,0.30000000000000004,,,,4.7368421052631575,,,,6.829351709673102,0.32000000000000006,,,,4.7368421052631575,,,,8.682475427034207,0.3400000000000001,,,,4.7368421052631575,,,,4.843524204400795,0.36000000000000004,,,,4.7368421052631575,,,,2.9479949348334893,0.38,,,,4.7368421052631575,,,,-2.522563967133837,0.4,,,,4.7368421052631575,,,,-10.306990532003267,0.42000000000000004,,,,4.7368421052631575,,,,-13.321107344943803,0.44000000000000006,,,
