graph wizard parameter,value,visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,X 0,X Err. 0,X Lower 0,X Upper 0,Y 0,Y Err. 0,Y Lower 0,Y Upper 0,BGRA 0,X 1,X Err. 1,X Lower 1,X Upper 1,Y 1,Y Err. 1,Y Lower 1,Y Upper 1,BGRA 1,X 2,X Err. 2,X Lower 2,X Upper 2,Y 2,Y Err. 2,Y Lower 2,Y Upper 2,BGRA 2,X 3,X Err. 3,X Lower 3,X Upper 3,Y 3,Y Err. 3,Y Lower 3,Y Upper 3,BGRA 3,X 4,X Err. 4,X Lower 4,X Upper 4,Y 4,Y Err. 4,Y Lower 4,Y Upper 4,BGRA 4,X 5,X Err. 5,X Lower 5,X Upper 5,Y 5,Y Err. 5,Y Lower 5,Y Upper 5,BGRA 5,X 6,X Err. 6,X Lower 6,X Upper 6,Y 6,Y Err. 6,Y Lower 6,Y Upper 6,BGRA 6,X 7,X Err. 7,X Lower 7,X Upper 7,Y 7,Y Err. 7,Y Lower 7,Y Upper 7,BGRA 7,X 8,X Err. 8,X Lower 8,X Upper 8,Y 8,Y Err. 8,Y Lower 8,Y Upper 8,BGRA 8,X 9,X Err. 9,X Lower 9,X Upper 9,Y 9,Y Err. 9,Y Lower 9,Y Upper 9,BGRA 9,X 10,X Err. 10,X Lower 10,X Upper 10,Y 10,Y Err. 10,Y Lower 10,Y Upper 10,BGRA 10,X 11,X Err. 11,X Lower 11,X Upper 11,Y 11,Y Err. 11,Y Lower 11,Y Upper 11,BGRA 11,X 12,X Err. 12,X Lower 12,X Upper 12,Y 12,Y Err. 12,Y Lower 12,Y Upper 12,BGRA 12
plot_type,Area Plot,xlabel,X-Axis Label,0.0,0.0,NONE_STR,NONE_STR,NONE_STR,NONE_STR,0.0,,,,1.0,,0.9117973827016168,1.0,0.0,1.0,,,,0.20189651799465538,,0.18707379778813868,0.20189651799465538,255.0,2.0,,,,0.001661557273173934,,-0.012891012669728042,0.001661557273173934,128.0,3.0,,,,0.4065696597405991,,0.2937059199772616,0.4065696597405991,192.0,4.0,,,,0.9048374180359595,,1.3068491739879526,0.9048374180359595,20.0,5.0,,,,0.0820849986238988,,0.43349879949676823,0.0820849986238988,50.0,6.0,,,,0.02732372244729256,,-0.22366432561504354,0.02732372244729256,20.0,7.0,,,,0.6703200460356393,,0.33819783031553186,0.6703200460356393,255.0,8.0,,,,0.6703200460356393,,0.6157545174295382,0.6703200460356393,200.0,9.0,,,,0.0003035391380788668,,-0.24021520329996696,0.0003035391380788668,200.0,10.0,,,,0.0820849986238988,,-0.049230821280728546,0.0820849986238988,100.0,11.0,,,,0.9048374180359595,,0.5737296603193578,0.9048374180359595,50.0,12.0,,,,5.573903692694596e-07,,-0.4554739781708881,5.573903692694596e-07,0.0
plot_style_type,Simple Area,xmm,40,5.0,0.5,NONE_STR,NONE_STR,NONE_STR,NONE_STR,0.5263157894736842,,,,0.9726793187520405,,0.9526714583336793,0.9726793187520405,0.0,1.526315789473684,,,,0.29919845416799407,,0.2638497989450467,0.29919845416799407,255.0,2.526315789473684,,,,0.003751514822623903,,0.1320709519796328,0.003751514822623903,128.0,3.526315789473684,,,,0.28837593946357193,,0.597573249368222,0.28837593946357193,128.0,4.526315789473684,,,,0.9778121792665443,,0.6776794431960481,0.9778121792665443,180.0,5.526315789473684,,,,0.1351479679956208,,-0.06319827627107918,0.1351479679956208,70.0,6.526315789473684,,,,0.01413247726112932,,0.36569380718513356,0.01413247726112932,160.0,7.526315789473684,,,,0.5282280652289215,,-0.543151627065217,0.5282280652289215,50.0,8.526315789473685,,,,0.8047895090184684,,1.157228316743459,0.8047895090184684,150.0,9.526315789473685,,,,0.00011448471331172139,,0.08879479498586867,0.00011448471331172139,200.0,10.526315789473685,,,,0.04716908308011929,,-0.002768747201898618,0.04716908308011929,0.0,11.526315789473685,,,,0.7921821003439233,,-0.0137759380205692,0.7921821003439233,94.0,12.526315789473685,,,,1.533015828777147e-07,,-1.0262339021460503,1.533015828777147e-07,0.0
plot_data_type,XY Pair,xscale,linear,10.0,1.0,NONE_STR,NONE_STR,NONE_STR,NONE_STR,1.0526315789473684,,,,0.8951147791230504,,0.8461778799177634,0.8951147791230504,0.0,2.052631578947368,,,,0.4194973538581593,,0.5282223431717968,0.4194973538581593,255.0,3.052631578947368,,,,0.008013779369476889,,0.2597525436375848,0.008013779369476889,128.0,4.052631578947368,,,,0.19351847917336498,,0.13299495944378076,0.19351847917336498,0.0,5.052631578947368,,,,0.9997230300530102,,0.6478361810904192,0.9997230300530102,20.0,6.052631578947368,,,,0.21052060489729085,,0.6953265433954107,0.21052060489729085,255.0,7.052631578947368,,,,0.0069156991074620505,,-0.10731629250580584,0.0069156991074620505,230.0,8.052631578947368,,,,0.39382211528632566,,-0.5208540181685226,0.39382211528632566,200.0,9.052631578947368,,,,0.9141590635559127,,0.6207118513038392,0.9141590635559127,255.0,10.052631578947368,,,,4.085259693555967e-05,,-0.9060244074122852,4.085259693555967e-05,20.0,11.052631578947368,,,,0.02564427566961024,,0.2343672117749636,0.02564427566961024,0.0,12.052631578947368,,,,0.6561737647074352,,0.20333331915093833,0.6561737647074352,228.0,13.052631578947368,,,,3.989083999075156e-08,,-0.3135054668140682,3.989083999075156e-08,128.0
plot_columns_per_plot,ColumnsPerPlot,xmin,0,15.0,1.5,NONE_STR,NONE_STR,NONE_STR,NONE_STR,1.5789473684210527,,,,0.7793403055874669,,0.667295645627394,0.7793403055874669,1.0,2.5789473684210527,,,,0.5564657895345909,,0.5317561949277368,0.5564657895345909,1.0,3.5789473684210527,,,,0.016195988518036615,,0.22924347266693124,0.016195988518036615,1.0,4.578947368421053,,,,0.12286416293213981,,0.18195807689144572,0.12286416293213981,1.0,5.578947368421053,,,,0.9670374990421141,,1.074995755569973,0.9670374990421141,1.0,6.578947368421053,,,,0.31025519489868525,,-0.27388720315556947,0.31025519489868525,1.0,7.578947368421053,,,,0.003201792975228535,,0.6782562312853482,0.003201792975228535,1.0,8.578947368421053,,,,0.2777909499982107,,0.15833497570455074,0.2777909499982107,1.0,9.578947368421053,,,,0.9824276939843385,,0.8101304748422067,0.9824276939843385,1.0,10.578947368421053,,,,1.3792125530675148e-05,,0.3700203297781073,1.3792125530675148e-05,1.0,11.578947368421053,,,,0.013190546929511734,,-0.42353045271715034,0.013190546929511734,1.0,12.578947368421053,,,,0.5142236698092844,,0.0028929478117001306,0.5142236698092844,1.0,13.578947368421053,,,,9.820624092075881e-09,,-0.17700231270053543,9.820624092075881e-09,1.0
plot_plot_columns_count_array,PlotColumnCountArray,xmax,21,20.0,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,2.1052631578947367,,,,0.6419702625382298,,0.5485923630307313,0.6419702625382298,,3.1052631578947367,,,,0.6983724167992631,,0.7140564105503636,0.6983724167992631,,4.105263157894736,,,,0.03096826700537275,,-0.02631531889244558,0.03096826700537275,,5.105263157894736,,,,0.07380187131423495,,0.09338488172383198,0.07380187131423495,,6.105263157894736,,,,0.8850061677230147,,1.0000540337791877,0.8850061677230147,,7.105263157894736,,,,0.43259637783763777,,0.455453966510191,0.43259637783763777,,8.105263157894736,,,,0.0014024576937976157,,0.14020808747221042,0.0014024576937976157,,9.105263157894736,,,,0.18538536626838767,,0.4022141769561567,0.18538536626838767,,10.105263157894736,,,,0.9988925804011681,,0.5522077503360352,0.9988925804011681,,11.105263157894736,,,,4.405367030933301e-06,,-0.33382634938854877,4.405367030933301e-06,,12.105263157894736,,,,0.006419105801133494,,0.29892544431957696,0.006419105801133494,,13.105263157894736,,,,0.3812629715209348,,0.38221489924981217,0.3812629715209348,,14.105263157894736,,,,2.287411803552387e-09,,-0.22394971580555234,2.287411803552387e-09,
plot_data_source,Worksheet Columns,ylabel,Y-Axis Label,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,2.631578947368421,,,,0.5003133005846103,,0.5491771945784308,0.5003133005846103,,3.631578947368421,,,,0.8292300844955302,,0.7855214457331,0.8292300844955302,,4.631578947368421,,,,0.05602291587858768,,-0.25617125127200524,0.05602291587858768,,5.631578947368421,,,,0.041941975817461404,,0.19490883610174103,0.041941975817461404,,6.631578947368421,,,,0.7662820341969077,,0.6159711827490327,0.7662820341969077,,7.631578947368421,,,,0.5706713362763165,,0.6218215599115458,0.5706713362763165,,8.631578947368421,,,,0.0005812000661421747,,0.11427001734128761,0.0005812000661421747,,9.631578947368421,,,,0.11705020255222486,,0.5992776367442542,0.11705020255222486,,10.631578947368421,,,,0.9608959037141459,,1.2363660476497627,0.9608959037141459,,11.631578947368421,,,,1.331289041611719e-06,,0.7210283532792635,1.331289041611719e-06,,12.631578947368421,,,,0.0029554636910430004,,0.03974290903465589,0.0029554636910430004,,13.631578947368421,,,,0.2674462773647325,,0.5036543399922897,0.2674462773647325,,14.631578947368421,,,,5.040678422346795e-10,,1.1578771225509168,5.040678422346795e-10,
plot_polarunits,Standard Deviation,ymm,28.0,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,3.1578947368421053,,,,0.3688999105351207,,0.32139548965884124,0.3688999105351207,,4.157894736842105,,,,0.9315418825943247,,1.0161640309169715,0.9315418825943247,,5.157894736842105,,,,0.09588570804684485,,-0.07655946185372439,0.09588570804684485,,6.157894736842105,,,,0.022551205420608837,,-0.1963510668181251,0.022551205420608837,,7.157894736842105,,,,0.6277263414368219,,0.8595055738099502,0.6277263414368219,,8.157894736842106,,,,0.7122436792001213,,0.0834562215888821,0.7122436792001213,,9.157894736842106,,,,0.00022787721583478093,,0.1797372348920608,0.00022787721583478093,,10.157894736842106,,,,0.06992110026981235,,0.13628830885429008,0.06992110026981235,,11.157894736842106,,,,0.8745270770054638,,1.6052129331425427,0.8745270770054638,,12.157894736842106,,,,3.8062909374625904e-07,,-1.2260458624497703,3.8062909374625904e-07,,13.157894736842106,,,,0.0012874076531086975,,-0.7852020879252443,0.0012874076531086975,,14.157894736842106,,,,0.17749570558158123,,0.4177669353084981,0.17749570558158123,,15.157894736842106,,,,1.0509280643780872e-10,,-0.09845791782129289,1.0509280643780872e-10,
plot_anguleunits,Degrees,yscale,linear,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,3.6842105263157894,,,,0.257344218095458,,0.2649120785103429,0.257344218095458,,4.684210526315789,,,,0.9900772593321729,,0.7734227064399503,0.9900772593321729,,5.684210526315789,,,,0.1552678050990302,,-0.11771567630566698,0.1552678050990302,,6.684210526315789,,,,0.011471758621492842,,-0.08076468548021651,0.011471758621492842,,7.684210526315789,,,,0.4865096145014488,,0.5636796687069108,0.4865096145014488,,8.68421052631579,,,,0.8410281109817392,,1.1683360962180735,0.8410281109817392,,9.68421052631579,,,,8.453090491733402e-05,,-0.20130644556116586,8.453090491733402e-05,,10.68421052631579,,,,0.03951697586172375,,-0.5055560300480154,0.03951697586172375,,11.68421052631579,,,,0.7530252571632544,,-0.17951354001044517,0.7530252571632544,,12.68421052631579,,,,1.0296057720243205e-07,,0.40938025302233755,1.0296057720243205e-07,,13.68421052631579,,,,0.0005305739321155165,,-0.7446830103346467,0.0005305739321155165,,14.68421052631579,,,,0.11144959807474411,,0.5997893302043136,0.11144959807474411,,15.68421052631579,,,,2.072985916295954e-11,,0.529380453831946,2.072985916295954e-11,
plot_min_angle_row,0,ymin,0,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,4.2105263157894735,,,,0.1698476898484895,,0.1750086324381674,0.1698476898484895,,5.2105263157894735,,,,0.9955776744427228,,0.962149508176758,0.9955776744427228,,6.2105263157894735,,,,0.23787473192297423,,0.23195275704633678,0.23787473192297423,,7.2105263157894735,,,,0.0055211507287306946,,0.23009437103161431,0.0055211507287306946,,8.210526315789473,,,,0.3567400468807431,,0.12209019957091605,0.3567400468807431,,9.210526315789473,,,,0.9395757176590244,,0.7757474187548389,0.9395757176590244,,10.210526315789473,,,,2.966671746664372e-05,,-0.0905985185656401,2.966671746664372e-05,,11.210526315789473,,,,0.02112995214996088,,-0.30432712926482614,0.02112995214996088,,12.210526315789473,,,,0.6134585015343659,,0.7403834716200365,0.6134585015343659,,13.210526315789473,,,,2.6349921159400767e-08,,0.06722201908932784,2.6349921159400767e-08,,14.210526315789473,,,,0.0002068783742514285,,0.25992213202976616,0.0002068783742514285,,15.210526315789473,,,,0.06620770396255013,,-0.3138939098618422,0.06620770396255013,,16.210526315789473,,,,3.8686467637352325e-12,,-0.07415130253196014,3.8686467637352325e-12,
plot_max_angle_row,360,ymax,1.65,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,4.7368421052631575,,,,0.10605819638589001,,0.08552827128897139,0.10605819638589001,,5.7368421052631575,,,,0.9471539539796818,,0.9849415578143131,0.9471539539796818,,6.7368421052631575,,,,0.3447899304679392,,0.2923084883198136,0.3447899304679392,,7.7368421052631575,,,,0.002514019087961372,,0.04599369620500405,0.002514019087961372,,8.736842105263158,,,,0.247486587102601,,0.4105970853836418,0.247486587102601,,9.736842105263158,,,,0.9930987162369368,,0.9183032409729536,0.9930987162369368,,10.736842105263158,,,,9.850603463419146e-06,,-0.18374831920006637,9.850603463419146e-06,,11.736842105263158,,,,0.010689384261125279,,0.25090778939942715,0.010689384261125279,,12.736842105263158,,,,0.47282474793398244,,0.6889763202860034,0.47282474793398244,,13.736842105263158,,,,6.3800933853599825e-09,,1.1561230757666707,6.3800933853599825e-09,,14.736842105263158,,,,7.631741375300311e-05,,0.4120746209260193,7.631741375300311e-05,,15.736842105263158,,,,0.037211562947768125,,0.7976482454160658,0.037211562947768125,,16.736842105263158,,,,6.830636378620516e-13,,0.17154875945563836,6.830636378620516e-13,
